0.001061,0.0016816,0.0026652,0.004224,0.0066947,0.01061,0.016816,0.026652,0.04224,0.066947,0.1061,0.16816,0.26652,0.4224,0.66947,1.061,1.6816,2.6652,4.224,6.6947,10.61,16.816,26.652,42.24,66.947,106.1,168.16,266.52,422.4,669.47,1061
0.0010769,0.0017067,0.002705,0.0042871,0.0067946,0.010769,0.017067,0.02705,0.042871,0.067946,0.10769,0.17067,0.2705,0.42871,0.67946,1.0769,1.7067,2.705,4.2871,6.7946,10.769,17.067,27.05,42.871,67.946,107.69,170.67,270.5,428.71,679.46,1076.9
0.0010927,0.0017318,0.0027448,0.0043501,0.0068945,0.010927,0.017318,0.027448,0.043501,0.068945,0.10927,0.17318,0.27448,0.43501,0.68945,1.0927,1.7318,2.7448,4.3501,6.8945,10.927,17.318,27.448,43.501,68.945,109.27,173.18,274.48,435.01,689.45,1092.7
0.0011085,0.0017569,0.0027845,0.0044132,0.0069944,0.011085,0.017569,0.027845,0.044132,0.069944,0.11085,0.17569,0.27845,0.44132,0.69944,1.1085,1.7569,2.7845,4.4132,6.9944,11.085,17.569,27.845,44.132,69.944,110.85,175.69,278.45,441.32,699.44,1108.5
0.0011244,0.001782,0.0028243,0.0044762,0.0070943,0.011244,0.01782,0.028243,0.044762,0.070943,0.11244,0.1782,0.28243,0.44762,0.70943,1.1244,1.782,2.8243,4.4762,7.0943,11.244,17.82,28.243,44.762,70.943,112.44,178.2,282.43,447.62,709.43,1124.4
0.0011402,0.0018071,0.0028641,0.0045393,0.0071943,0.011402,0.018071,0.028641,0.045393,0.071943,0.11402,0.18071,0.28641,0.45393,0.71943,1.1402,1.8071,2.8641,4.5393,7.1943,11.402,18.071,28.641,45.393,71.943,114.02,180.71,286.41,453.93,719.43,1140.2
0.0011561,0.0018322,0.0029039,0.0046023,0.0072942,0.011561,0.018322,0.029039,0.046023,0.072942,0.11561,0.18322,0.29039,0.46023,0.72942,1.1561,1.8322,2.9039,4.6023,7.2942,11.561,18.322,29.039,46.023,72.942,115.61,183.22,290.39,460.23,729.42,1156.1
0.0011719,0.0018573,0.0029436,0.0046654,0.0073941,0.011719,0.018573,0.029436,0.046654,0.073941,0.11719,0.18573,0.29436,0.46654,0.73941,1.1719,1.8573,2.9436,4.6654,7.3941,11.719,18.573,29.436,46.654,73.941,117.19,185.73,294.36,466.54,739.41,1171.9
0.0011877,0.0018824,0.0029834,0.0047284,0.007494,0.011877,0.018824,0.029834,0.047284,0.07494,0.11877,0.18824,0.29834,0.47284,0.7494,1.1877,1.8824,2.9834,4.7284,7.494,11.877,18.824,29.834,47.284,74.94,118.77,188.24,298.34,472.84,749.4,1187.7
0.0012036,0.0019075,0.0030232,0.0047915,0.0075939,0.012036,0.019075,0.030232,0.047915,0.075939,0.12036,0.19075,0.30232,0.47915,0.75939,1.2036,1.9075,3.0232,4.7915,7.5939,12.036,19.075,30.232,47.915,75.939,120.36,190.75,302.32,479.15,759.39,1203.6
0.0012194,0.0019326,0.003063,0.0048545,0.0076939,0.012194,0.019326,0.03063,0.048545,0.076939,0.12194,0.19326,0.3063,0.48545,0.76939,1.2194,1.9326,3.063,4.8545,7.6939,12.194,19.326,30.63,48.545,76.939,121.94,193.26,306.3,485.45,769.39,1219.4
0.0012352,0.0019577,0.0031028,0.0049175,0.0077938,0.012352,0.019577,0.031028,0.049175,0.077938,0.12352,0.19577,0.31028,0.49175,0.77938,1.2352,1.9577,3.1028,4.9175,7.7938,12.352,19.577,31.028,49.175,77.938,123.52,195.77,310.28,491.75,779.38,1235.2
0.0012511,0.0019828,0.0031425,0.0049806,0.0078937,0.012511,0.019828,0.031425,0.049806,0.078937,0.12511,0.19828,0.31425,0.49806,0.78937,1.2511,1.9828,3.1425,4.9806,7.8937,12.511,19.828,31.425,49.806,78.937,125.11,198.28,314.25,498.06,789.37,1251.1
0.0012669,0.0020079,0.0031823,0.0050436,0.0079936,0.012669,0.020079,0.031823,0.050436,0.079936,0.12669,0.20079,0.31823,0.50436,0.79936,1.2669,2.0079,3.1823,5.0436,7.9936,12.669,20.079,31.823,50.436,79.936,126.69,200.79,318.23,504.36,799.36,1266.9
0.0012827,0.002033,0.0032221,0.0051067,0.0080936,0.012827,0.02033,0.032221,0.051067,0.080936,0.12827,0.2033,0.32221,0.51067,0.80936,1.2827,2.033,3.2221,5.1067,8.0936,12.827,20.33,32.221,51.067,80.936,128.27,203.3,322.21,510.67,809.36,1282.7
0.0012986,0.0020581,0.0032619,0.0051697,0.0081935,0.012986,0.020581,0.032619,0.051697,0.081935,0.12986,0.20581,0.32619,0.51697,0.81935,1.2986,2.0581,3.2619,5.1697,8.1935,12.986,20.581,32.619,51.697,81.935,129.86,205.81,326.19,516.97,819.35,1298.6
0.0013144,0.0020832,0.0033017,0.0052328,0.0082934,0.013144,0.020832,0.033017,0.052328,0.082934,0.13144,0.20832,0.33017,0.52328,0.82934,1.3144,2.0832,3.3017,5.2328,8.2934,13.144,20.832,33.017,52.328,82.934,131.44,208.32,330.17,523.28,829.34,1314.4
0.0013303,0.0021083,0.0033414,0.0052958,0.0083933,0.013303,0.021083,0.033414,0.052958,0.083933,0.13303,0.21083,0.33414,0.52958,0.83933,1.3303,2.1083,3.3414,5.2958,8.3933,13.303,21.083,33.414,52.958,83.933,133.03,210.83,334.14,529.58,839.33,1330.3
0.0013461,0.0021334,0.0033812,0.0053589,0.0084932,0.013461,0.021334,0.033812,0.053589,0.084932,0.13461,0.21334,0.33812,0.53589,0.84932,1.3461,2.1334,3.3812,5.3589,8.4932,13.461,21.334,33.812,53.589,84.932,134.61,213.34,338.12,535.89,849.32,1346.1
0.0013619,0.0021585,0.003421,0.0054219,0.0085932,0.013619,0.021585,0.03421,0.054219,0.085932,0.13619,0.21585,0.3421,0.54219,0.85932,1.3619,2.1585,3.421,5.4219,8.5932,13.619,21.585,34.21,54.219,85.932,136.19,215.85,342.1,542.19,859.32,1361.9
0.0013778,0.0021836,0.0034608,0.005485,0.0086931,0.013778,0.021836,0.034608,0.05485,0.086931,0.13778,0.21836,0.34608,0.5485,0.86931,1.3778,2.1836,3.4608,5.485,8.6931,13.778,21.836,34.608,54.85,86.931,137.78,218.36,346.08,548.5,869.31,1377.8
0.0013936,0.0022087,0.0035006,0.005548,0.008793,0.013936,0.022087,0.035006,0.05548,0.08793,0.13936,0.22087,0.35006,0.5548,0.8793,1.3936,2.2087,3.5006,5.548,8.793,13.936,22.087,35.006,55.48,87.93,139.36,220.87,350.06,554.8,879.3,1393.6
0.0014094,0.0022338,0.0035403,0.005611,0.0088929,0.014094,0.022338,0.035403,0.05611,0.088929,0.14094,0.22338,0.35403,0.5611,0.88929,1.4094,2.2338,3.5403,5.611,8.8929,14.094,22.338,35.403,56.11,88.929,140.94,223.38,354.03,561.1,889.29,1409.4
0.0014253,0.0022589,0.0035801,0.0056741,0.0089928,0.014253,0.022589,0.035801,0.056741,0.089928,0.14253,0.22589,0.35801,0.56741,0.89928,1.4253,2.2589,3.5801,5.6741,8.9928,14.253,22.589,35.801,56.741,89.928,142.53,225.89,358.01,567.41,899.28,1425.3
0.0014411,0.002284,0.0036199,0.0057371,0.0090928,0.014411,0.02284,0.036199,0.057371,0.090928,0.14411,0.2284,0.36199,0.57371,0.90928,1.4411,2.284,3.6199,5.7371,9.0928,14.411,22.84,36.199,57.371,90.928,144.11,228.4,361.99,573.71,909.28,1441.1
